SIC_Section,SIC_Codes,id,name,pointx_class,classname,postcode,M,IC,PST,AER,lon,lat
"Arts, Entertainment and Recreation",9103,286,War Memorial,3170245,Historic and Ceremonial Structures,NW8,0,0,0,1,-0.182417416,51.53185447
"Arts, Entertainment and Recreation",9103,287,War Memorial,3170245,Historic and Ceremonial Structures,NW8,0,0,0,1,-0.167867454,51.5301174
"Arts, Entertainment and Recreation",9103,288,War Memorial,3170245,Historic and Ceremonial Structures,NW1,0,0,0,1,-0.152290158,51.53490886
"Arts, Entertainment and Recreation",9103,289,Monument,3170245,Historic and Ceremonial Structures,SW1Y,0,0,0,1,-0.132696699,51.50737829
"Arts, Entertainment and Recreation",9103,290,Memorial,3170245,Historic and Ceremonial Structures,SW7,0,0,0,1,-0.177301155,51.5003914
"Arts, Entertainment and Recreation",9103,291,Memorial,3170245,Historic and Ceremonial Structures,W1J,0,0,0,1,-0.15074874,51.50320404
"Arts, Entertainment and Recreation",9103,292,War Memorial,3170245,Historic and Ceremonial Structures,SW1P,0,0,0,1,-0.126750888,51.49599784
"Arts, Entertainment and Recreation",9103,293,Memorial,3170245,Historic and Ceremonial Structures,SW1P,0,0,0,1,-0.124771836,51.49612808
"Arts, Entertainment and Recreation",9103,294,Monument,3170245,Historic and Ceremonial Structures,WC2N,0,0,0,1,-0.125318752,51.50842962
"Arts, Entertainment and Recreation",9103,295,Memorial,3170245,Historic and Ceremonial Structures,WC2R,0,0,0,1,-0.112610909,51.51081566
"Arts, Entertainment and Recreation",9103,296,Memorial,3170245,Historic and Ceremonial Structures,WC2N,0,0,0,1,-0.127196511,51.50937686
"Arts, Entertainment and Recreation",9103,297,Memorial,3170245,Historic and Ceremonial Structures,WC2N,0,0,0,1,-0.122145399,51.5064005
"Arts, Entertainment and Recreation",9103,298,Memorial,3170245,Historic and Ceremonial Structures,SW1X,0,0,0,1,-0.151969362,51.5025938
"Arts, Entertainment and Recreation",9103,299,Memorial,3170245,Historic and Ceremonial Structures,SW1A,0,0,0,1,-0.129543646,51.5044954
"Arts, Entertainment and Recreation",9103,300,Memorial,3170245,Historic and Ceremonial Structures,W2,0,0,0,1,-0.180010483,51.51122445
"Arts, Entertainment and Recreation",9103,301,Memorial,3170245,Historic and Ceremonial Structures,SW1A,0,0,0,1,-0.131015187,51.50550804
"Arts, Entertainment and Recreation",9103,303,Memorial,3170245,Historic and Ceremonial Structures,WC2R,0,0,0,1,-0.111815469,51.51088379
"Arts, Entertainment and Recreation",9103,304,Memorial,3170245,Historic and Ceremonial Structures,SW1X,0,0,0,1,-0.155938796,51.50313288
"Arts, Entertainment and Recreation",9103,305,Roosevelt Memorial,3170245,Historic and Ceremonial Structures,W1K,0,0,0,1,-0.151566716,51.51183175
"Arts, Entertainment and Recreation",9103,306,Memorial,3170245,Historic and Ceremonial Structures,SW1H,0,0,0,1,-0.134757759,51.49819375
"Arts, Entertainment and Recreation",9103,307,Memorial,3170245,Historic and Ceremonial Structures,SW1P,0,0,0,1,-0.129157157,51.49950738
"Arts, Entertainment and Recreation",9103,308,Memorial,3170245,Historic and Ceremonial Structures,SW1A,0,0,0,1,-0.136755448,51.50467315
"Arts, Entertainment and Recreation",9103,309,Memorial,3170245,Historic and Ceremonial Structures,SW1W,0,0,0,1,-0.145303915,51.49641863
"Arts, Entertainment and Recreation",9103,310,Memorial,3170245,Historic and Ceremonial Structures,NW8,0,0,0,1,-0.177095142,51.53190678
"Arts, Entertainment and Recreation",9103,311,War Memorial,3170245,Historic and Ceremonial Structures,W9,0,0,0,1,-0.203705457,51.53276688
"Arts, Entertainment and Recreation",9103,312,War Memorial,3170245,Historic and Ceremonial Structures,SW1W,0,0,0,1,-0.147055677,51.49798404
"Arts, Entertainment and Recreation",9103,313,War Memorial,3170245,Historic and Ceremonial Structures,SW1V,0,0,0,1,-0.135380174,51.48859062
"Arts, Entertainment and Recreation",9103,314,Horse Guards Parade Statue,3170245,Historic and Ceremonial Structures,SW1A,0,0,0,1,-0.128026798,51.50388669
"Arts, Entertainment and Recreation",9103,315,Statue,3170245,Historic and Ceremonial Structures,WC2R,0,0,0,1,-0.114539589,51.51296892
"Arts, Entertainment and Recreation",9103,316,Statue On Site of Temple Bar,3170245,Historic and Ceremonial Structures,WC2A,0,0,0,1,-0.111915198,51.51370006
"Arts, Entertainment and Recreation",9103,317,Statue On Site of Charing Cross,3170245,Historic and Ceremonial Structures,WC2N,0,0,0,1,-0.127683382,51.50734333
"Arts, Entertainment and Recreation",9103,318,Statue,3170245,Historic and Ceremonial Structures,WC2R,0,0,0,1,-0.114433948,51.51308413
"Arts, Entertainment and Recreation",9103,319,Statue,3170245,Historic and Ceremonial Structures,W1B,0,0,0,1,-0.146241582,51.5230153
"Arts, Entertainment and Recreation",9103,320,Fountain,3170245,Historic and Ceremonial Structures,W2,0,0,0,1,-0.175678151,51.5103658
"Arts, Entertainment and Recreation",9103,321,Queen Victoria Memorial,3170245,Historic and Ceremonial Structures,SW1A,0,0,0,1,-0.140616883,51.50184783
"Arts, Entertainment and Recreation",9103,322,Memorial,3170245,Historic and Ceremonial Structures,SW1A,0,0,0,1,-0.123094363,51.5039967
"Arts, Entertainment and Recreation",9103,323,War Memorial,3170245,Historic and Ceremonial Structures,WC2N,0,0,0,1,-0.120753224,51.50871626
"Arts, Entertainment and Recreation",9103,324,Statue,3170245,Historic and Ceremonial Structures,SW1P,0,0,0,1,-0.129054895,51.49109772
"Arts, Entertainment and Recreation",9103,325,Fountain,3170245,Historic and Ceremonial Structures,SW1V,0,0,0,1,-0.136230691,51.48645493
"Arts, Entertainment and Recreation",9103,326,War Memorial,3170245,Historic and Ceremonial Structures,W2,0,0,0,1,-0.180166122,51.5116585
"Arts, Entertainment and Recreation",9103,327,Fountain,3170245,Historic and Ceremonial Structures,W2,0,0,0,1,-0.17573652,51.51070842
"Arts, Entertainment and Recreation",9103,328,Fountain,3170245,Historic and Ceremonial Structures,W2,0,0,0,1,-0.175375028,51.51073877
"Arts, Entertainment and Recreation",9103,329,Fountain,3170245,Historic and Ceremonial Structures,W2,0,0,0,1,-0.175301542,51.5104139
"Arts, Entertainment and Recreation",9103,330,Statue of Achilles,3170245,Historic and Ceremonial Structures,W1K,0,0,0,1,-0.152727487,51.50451216
"Arts, Entertainment and Recreation",9103,331,Fountain,3170245,Historic and Ceremonial Structures,W1S,0,0,0,1,-0.14386512,51.51410212
"Arts, Entertainment and Recreation",9103,332,Statue,3170245,Historic and Ceremonial Structures,SW1Y,0,0,0,1,-0.131880933,51.5068887
"Arts, Entertainment and Recreation",9103,333,Peter Pan Statue,3170245,Historic and Ceremonial Structures,W2,0,0,0,1,-0.175949774,51.50861649
"Arts, Entertainment and Recreation",9103,338,George VI Statue,3170245,Historic and Ceremonial Structures,SW1Y,0,0,0,1,-0.133862682,51.5052926
"Arts, Entertainment and Recreation",9103,339,Statue,3170245,Historic and Ceremonial Structures,SW1A,0,0,0,1,-0.123612389,51.50506611
"Arts, Entertainment and Recreation",9103,340,Statue,3170245,Historic and Ceremonial Structures,SW1A,0,0,0,1,-0.123384575,51.50570093
"Arts, Entertainment and Recreation",9103,341,Statue,3170245,Historic and Ceremonial Structures,SW1A,0,0,0,1,-0.127521433,51.50496672
"Arts, Entertainment and Recreation",9103,342,Statue,3170245,Historic and Ceremonial Structures,SW1A,0,0,0,1,-0.126281512,51.50428147
"Arts, Entertainment and Recreation",9103,343,Statue,3170245,Historic and Ceremonial Structures,SW1A,0,0,0,1,-0.126185919,51.50485546
"Arts, Entertainment and Recreation",9103,344,Statue,3170245,Historic and Ceremonial Structures,SW1A,0,0,0,1,-0.123733858,51.50421376
"Arts, Entertainment and Recreation",9103,345,Statue,3170245,Historic and Ceremonial Structures,WC2N,0,0,0,1,-0.127427915,51.50795074
"Arts, Entertainment and Recreation",9103,346,Statue,3170245,Historic and Ceremonial Structures,WC2R,0,0,0,1,-0.112347134,51.51127004
"Arts, Entertainment and Recreation",9103,347,Statue,3170245,Historic and Ceremonial Structures,SW1A,0,0,0,1,-0.12321325,51.50531151
"Arts, Entertainment and Recreation",9103,348,Statue,3170245,Historic and Ceremonial Structures,W1B,0,0,0,1,-0.146003811,51.52248098
"Arts, Entertainment and Recreation",9103,349,Statue,3170245,Historic and Ceremonial Structures,W1S,0,0,0,1,-0.14368211,51.51364061
"Arts, Entertainment and Recreation",9103,350,Statue,3170245,Historic and Ceremonial Structures,SW1A,0,0,0,1,-0.129251827,51.50634321
"Arts, Entertainment and Recreation",9103,351,Statue,3170245,Historic and Ceremonial Structures,W1F,0,0,0,1,-0.137205803,51.5116495
"Arts, Entertainment and Recreation",9103,352,Statue,3170245,Historic and Ceremonial Structures,SW1P,0,0,0,1,-0.126036324,51.49796479
"Arts, Entertainment and Recreation",9103,353,Statue,3170245,Historic and Ceremonial Structures,SW1P,0,0,0,1,-0.127756242,51.50099577
"Arts, Entertainment and Recreation",9103,354,Statue,3170245,Historic and Ceremonial Structures,SW1P,0,0,0,1,-0.127786109,51.50061856
"Arts, Entertainment and Recreation",9103,355,Statue,3170245,Historic and Ceremonial Structures,SW1P,0,0,0,1,-0.127346013,51.50045866
"Arts, Entertainment and Recreation",9103,356,Statue,3170245,Historic and Ceremonial Structures,SW1P,0,0,0,1,-0.127323879,51.50064715
"Arts, Entertainment and Recreation",9103,357,Statue,3170245,Historic and Ceremonial Structures,SW1P,0,0,0,1,-0.127287714,51.50082642
"Arts, Entertainment and Recreation",9103,358,Statue,3170245,Historic and Ceremonial Structures,SW1P,0,0,0,1,-0.127125644,51.50091376
"Arts, Entertainment and Recreation",9103,359,Statue,3170245,Historic and Ceremonial Structures,SW1P,0,0,0,1,-0.126911505,51.50086537
"Arts, Entertainment and Recreation",9103,360,Statue,3170245,Historic and Ceremonial Structures,SW1P,0,0,0,1,-0.127067527,51.49073327
"Arts, Entertainment and Recreation",9103,361,Statue,3170245,Historic and Ceremonial Structures,SW1P,0,0,0,1,-0.126340963,51.49896783
"Arts, Entertainment and Recreation",9103,362,Statue,3170245,Historic and Ceremonial Structures,SW1A,0,0,0,1,-0.126465882,51.50084027
"Arts, Entertainment and Recreation",9103,363,Statue,3170245,Historic and Ceremonial Structures,SW1P,0,0,0,1,-0.126900705,51.49093743
"Arts, Entertainment and Recreation",9103,364,Statue,3170245,Historic and Ceremonial Structures,SW1A,0,0,0,1,-0.125799992,51.50337452
"Arts, Entertainment and Recreation",9103,365,Statue,3170245,Historic and Ceremonial Structures,SW1P,0,0,0,1,-0.125858494,51.49984139
"Arts, Entertainment and Recreation",9103,366,Statue,3170245,Historic and Ceremonial Structures,SW1P,0,0,0,1,-0.125583781,51.49916255
"Arts, Entertainment and Recreation",9103,367,Statue,3170245,Historic and Ceremonial Structures,SW1P,0,0,0,1,-0.125346705,51.49791779
"Arts, Entertainment and Recreation",9103,368,Statue,3170245,Historic and Ceremonial Structures,SW1P,0,0,0,1,-0.124918077,51.4974793
"Arts, Entertainment and Recreation",9103,369,Statue,3170245,Historic and Ceremonial Structures,SW1A,0,0,0,1,-0.123949844,51.5035158
"Arts, Entertainment and Recreation",9103,370,Statue,3170245,Historic and Ceremonial Structures,SW1A,0,0,0,1,-0.123760777,51.50110277
"Arts, Entertainment and Recreation",9103,371,Statue,3170245,Historic and Ceremonial Structures,W1K,0,0,0,1,-0.152885694,51.5116457
"Arts, Entertainment and Recreation",9103,372,Statue,3170245,Historic and Ceremonial Structures,W1D,0,0,0,1,-0.131134767,51.51174177
"Arts, Entertainment and Recreation",9103,374,Statue,3170245,Historic and Ceremonial Structures,W1J,0,0,0,1,-0.139379193,51.50888733
"Arts, Entertainment and Recreation",9103,375,Statue,3170245,Historic and Ceremonial Structures,SW7,0,0,0,1,-0.180290223,51.50131009
"Arts, Entertainment and Recreation",9103,376,Statue,3170245,Historic and Ceremonial Structures,W2,0,0,0,1,-0.175150698,51.51058241
"Arts, Entertainment and Recreation",9103,377,Statue,3170245,Historic and Ceremonial Structures,WC2N,0,0,0,1,-0.119684153,51.50948148
"Arts, Entertainment and Recreation",9103,378,Statue,3170245,Historic and Ceremonial Structures,SW1V,0,0,0,1,-0.133455008,51.48564641
"Arts, Entertainment and Recreation",9103,379,Statue,3170245,Historic and Ceremonial Structures,W2,0,0,0,1,-0.174086069,51.52026871
"Arts, Entertainment and Recreation",9103,380,Statue,3170245,Historic and Ceremonial Structures,NW1,0,0,0,1,-0.152894637,51.53493636
"Arts, Entertainment and Recreation",9103,381,Statue,3170245,Historic and Ceremonial Structures,W1K,0,0,0,1,-0.149243667,51.51012251
"Arts, Entertainment and Recreation",9103,382,Statue,3170245,Historic and Ceremonial Structures,W1B,0,0,0,1,-0.145291992,51.52084209
"Arts, Entertainment and Recreation",9103,383,Statue,3170245,Historic and Ceremonial Structures,SW1A,0,0,0,1,-0.128673638,51.50357328
"Arts, Entertainment and Recreation",9103,384,Statue,3170245,Historic and Ceremonial Structures,SW1X,0,0,0,1,-0.153787737,51.50038331
"Arts, Entertainment and Recreation",9103,385,Statue,3170245,Historic and Ceremonial Structures,W1B,0,0,0,1,-0.144461174,51.51894053
"Arts, Entertainment and Recreation",9103,386,Statue,3170245,Historic and Ceremonial Structures,SW1Y,0,0,0,1,-0.134207636,51.50566678
"Arts, Entertainment and Recreation",9103,387,Statue,3170245,Historic and Ceremonial Structures,SW1Y,0,0,0,1,-0.132584065,51.50731355
"Arts, Entertainment and Recreation",9103,388,Statue,3170245,Historic and Ceremonial Structures,SW1Y,0,0,0,1,-0.132313252,51.50653588
"Arts, Entertainment and Recreation",9103,389,Statue,3170245,Historic and Ceremonial Structures,SW1Y,0,0,0,1,-0.131743176,51.50673363
"Arts, Entertainment and Recreation",9103,390,Statue,3170245,Historic and Ceremonial Structures,SW1Y,0,0,0,1,-0.13163422,51.50657902
"Arts, Entertainment and Recreation",9103,391,Statue,3170245,Historic and Ceremonial Structures,SW1Y,0,0,0,1,-0.13051745,51.50781119
"Arts, Entertainment and Recreation",9103,392,Sundial,3170245,Historic and Ceremonial Structures,SW1W,0,0,0,1,-0.145511702,51.50159261
"Arts, Entertainment and Recreation",9103,393,Statue,3170245,Historic and Ceremonial Structures,W1K,0,0,0,1,-0.151827191,51.50432711
"Arts, Entertainment and Recreation",9103,394,Sundial,3170245,Historic and Ceremonial Structures,SW1A,0,0,0,1,-0.137390664,51.50393686
"Arts, Entertainment and Recreation",9103,395,Statue,3170245,Historic and Ceremonial Structures,WC2H,0,0,0,1,-0.130377126,51.51018298
"Arts, Entertainment and Recreation",9103,396,Statue,3170245,Historic and Ceremonial Structures,SW1A,0,0,0,1,-0.123836137,51.50453013
"Arts, Entertainment and Recreation",9103,397,Statue,3170245,Historic and Ceremonial Structures,WC2R,0,0,0,1,-0.113256681,51.51123072
"Arts, Entertainment and Recreation",9103,398,Statue,3170245,Historic and Ceremonial Structures,WC2N,0,0,0,1,-0.12311466,51.5063081
"Arts, Entertainment and Recreation",9103,399,Statue,3170245,Historic and Ceremonial Structures,SW1A,0,0,0,1,-0.127380349,51.50454182
"Arts, Entertainment and Recreation",9103,400,Statue,3170245,Historic and Ceremonial Structures,W2,0,0,0,1,-0.178343703,51.50676528
"Arts, Entertainment and Recreation",9103,401,Statue,3170245,Historic and Ceremonial Structures,WC2N,0,0,0,1,-0.12855966,51.50776198
"Arts, Entertainment and Recreation",9103,402,Statue,3170245,Historic and Ceremonial Structures,SW1Y,0,0,0,1,-0.132671572,51.50728797
"Arts, Entertainment and Recreation",9103,403,Statue,3170245,Historic and Ceremonial Structures,W1D,0,0,0,1,-0.132324943,51.51541169
"Arts, Entertainment and Recreation",9103,404,Statue,3170245,Historic and Ceremonial Structures,WC2H,0,0,0,1,-0.128221995,51.509672
"Arts, Entertainment and Recreation",9103,405,Statue,3170245,Historic and Ceremonial Structures,WC2R,0,0,0,1,-0.117373403,51.51135082
"Arts, Entertainment and Recreation",9103,406,Statue,3170245,Historic and Ceremonial Structures,WC2N,0,0,0,1,-0.120281637,51.5093202
"Arts, Entertainment and Recreation",9103,407,Statue,3170245,Historic and Ceremonial Structures,WC2N,0,0,0,1,-0.127597844,51.50872682
"Arts, Entertainment and Recreation",9103,408,Statue,3170245,Historic and Ceremonial Structures,SW1A,0,0,0,1,-0.126616838,51.50524003
"Arts, Entertainment and Recreation",9103,409,Statue,3170245,Historic and Ceremonial Structures,WC2N,0,0,0,1,-0.121828149,51.50850867
"Arts, Entertainment and Recreation",9103,410,Statue,3170245,Historic and Ceremonial Structures,WC2N,0,0,0,1,-0.121017233,51.5089543
"Arts, Entertainment and Recreation",9103,411,Statue,3170245,Historic and Ceremonial Structures,SW1A,0,0,0,1,-0.129230254,51.50229623
"Arts, Entertainment and Recreation",9103,412,Statue,3170245,Historic and Ceremonial Structures,WC2R,0,0,0,1,-0.115248656,51.51080413
"Arts, Entertainment and Recreation",9103,413,Statue,3170245,Historic and Ceremonial Structures,W1G,0,0,0,1,-0.144917161,51.51623201
"Arts, Entertainment and Recreation",9103,414,Statue,3170245,Historic and Ceremonial Structures,SW1Y,0,0,0,1,-0.135296922,51.50722183
"Arts, Entertainment and Recreation",9103,415,Statue,3170245,Historic and Ceremonial Structures,SW1Y,0,0,0,1,-0.133301228,51.50598508
"Arts, Entertainment and Recreation",9103,416,Statue,3170245,Historic and Ceremonial Structures,SW1Y,0,0,0,1,-0.132175494,51.50638082
"Arts, Entertainment and Recreation",9103,417,Statue,3170245,Historic and Ceremonial Structures,SW1Y,0,0,0,1,-0.132118694,51.50671264
"Arts, Entertainment and Recreation",9103,418,Statue,3170245,Historic and Ceremonial Structures,WC2H,0,0,0,1,-0.129034241,51.50848895
"Arts, Entertainment and Recreation",9103,436,Marble Arch,3170245,Historic and Ceremonial Structures,W2,0,0,0,1,-0.158919927,51.51317937
"Arts, Entertainment and Recreation",9103,536,Pier,3170245,Historic and Ceremonial Structures,W2,0,0,0,1,-0.163628611,51.50575346
"Arts, Entertainment and Recreation",9103,542,Moat,3170245,Historic and Ceremonial Structures,SW1P,0,0,0,1,-0.126436909,51.49838484
"Arts, Entertainment and Recreation",9103,556,Speakers Corner,3170245,Historic and Ceremonial Structures,W2,0,0,0,1,-0.159145929,51.51222072
"Arts, Entertainment and Recreation",9103,592,Albert Memorial,3170245,Historic and Ceremonial Structures,SW7,0,0,0,1,-0.17773958,51.50240354
"Arts, Entertainment and Recreation",9103,593,Cleopatra's Needle,3170245,Historic and Ceremonial Structures,WC2N,0,0,0,1,-0.120358499,51.50850311
"Arts, Entertainment and Recreation",9103,595,Cenotaph,3170245,Historic and Ceremonial Structures,SW1A,0,0,0,1,-0.126146273,51.50266065
"Arts, Entertainment and Recreation",9103,599,Wellington Monument,3170245,Historic and Ceremonial Structures,W1J,0,0,0,1,-0.151480724,51.50291882
"Arts, Entertainment and Recreation",9103,600,"Shaftesbury Memorial (Eros, Piccadilly Circus)",3170245,Historic and Ceremonial Structures,W1J,0,0,0,1,-0.134525836,51.50987135
"Arts, Entertainment and Recreation",9103,604,Nelson Monument (Nelson's Column),3170245,Historic and Ceremonial Structures,WC2N,0,0,0,1,-0.127969591,51.50774357
"Arts, Entertainment and Recreation",9103,607,Trafalgar Square,3170245,Historic and Ceremonial Structures,WC2N,0,0,0,1,-0.128071907,51.50805994
"Arts, Entertainment and Recreation",9103,3184,Diana Princess of Wales Memorial Fountain,3170245,Historic and Ceremonial Structures,W2,0,0,0,1,-0.171745485,51.50492706
"Arts, Entertainment and Recreation",9103,17865,Brighton Palace Pier,3170245,Historic and Ceremonial Structures,WC2B 5RR,0,0,0,1,-0.12246646,51.51471474
"Arts, Entertainment and Recreation",9103,20198,Admiralty Arch,3170245,Historic and Ceremonial Structures,SW1A 2WH,0,0,0,1,-0.128687673,51.50674787
